flight_id,People_on_a_board,average_sum
192911,19,297900.00
192912,19,297900.00
192913,18,282300.00
192914,19,296400.00
192915,18,285300.00
192916,3,46800.00
192917,17,268200.00
192918,21,330600.00
192919,20,312000.00
192920,22,344700.00
192921,16,252600.00
192922,18,282300.00
192923,15,235500.00
192924,18,282300.00
192925,24,380400.00
192926,20,315000.00
192927,21,330600.00
192928,20,315000.00
192929,20,315000.00
192930,17,266700.00
192931,23,358800.00
192932,20,313500.00
192933,20,315000.00
192934,19,302400.00
192935,19,299400.00
192936,17,268200.00
192937,23,361800.00
192938,17,268200.00
192939,15,235500.00
192940,16,252600.00
192941,18,283800.00
192942,14,218400.00
192943,16,252600.00
192944,19,297900.00
192945,13,205800.00
192946,22,347700.00
192947,19,297900.00
192948,17,268200.00
192949,13,204300.00
192950,18,282300.00
192951,21,329100.00
192952,1,15600.00
192953,23,361800.00
192954,18,282300.00
192955,19,296400.00
192956,19,299400.00
192957,15,234000.00
192958,15,235500.00
192959,20,313500.00
192960,21,329100.00
192961,16,251100.00
192962,22,346200.00
192963,21,329100.00
192964,20,313500.00
192965,17,265200.00
192966,19,297900.00
192967,20,316500.00
192968,18,282300.00
192969,17,266700.00
192970,21,329100.00
192971,18,283800.00
192973,20,313500.00
192974,23,361800.00
192975,13,202800.00
192976,1,15600.00
192977,47,188900.00
192978,47,189200.00
192979,48,193200.00
192980,34,136600.00
192981,47,189200.00
192982,45,181200.00
192983,46,185200.00
192984,42,169200.00
192985,50,201200.00
192986,33,132600.00
192987,35,141200.00
192988,49,197200.00
192989,50,201200.00
192990,49,197200.00
192991,50,201200.00
192992,45,181200.00
192993,47,189200.00
192994,50,201200.00
192995,48,193200.00
192996,46,184900.00
192997,46,185200.00
192998,50,201200.00
192999,48,193200.00
193000,43,173200.00
193001,38,152600.00
193002,50,201200.00
193003,46,185200.00
193004,50,201200.00
193005,50,201200.00
193006,49,197200.00
193008,37,148900.00
193009,50,201200.00
193010,44,176900.00
193011,44,177200.00
193012,50,201200.00
193013,39,156900.00
193014,40,161200.00
193015,49,197200.00
193016,50,201200.00
193017,44,177200.00
193018,42,168600.00
193019,35,140300.00
193020,45,181200.00
193021,49,197200.00
193022,49,197200.00
193023,46,185200.00
193024,47,189200.00
193025,44,177200.00
193026,38,152900.00
193027,49,196900.00
193028,50,201200.00
193029,47,189200.00
193030,47,189200.00
193031,41,164900.00
193032,49,197200.00
193033,45,180900.00
193034,50,201200.00
193035,40,161200.00
193036,28,112900.00
193037,40,161200.00
193038,49,197200.00
193039,50,201200.00
193040,50,201200.00
193041,35,140300.00
193042,49,197200.00
193043,35,140600.00
193044,50,201200.00
193045,50,201200.00
193046,41,165200.00
193047,40,160900.00
193048,49,196900.00
193049,50,201200.00
193050,49,197200.00
193051,24,96300.00
193052,49,197200.00
193053,45,181200.00
193054,50,201200.00
193055,49,197200.00
193056,42,168900.00
193057,47,188900.00
193058,49,197200.00
193059,33,132900.00
193060,42,168900.00
193061,43,173200.00
193062,43,172600.00
193063,44,177200.00
193064,48,193200.00
193065,50,201200.00
193066,36,144900.00
193067,44,177200.00
193068,35,140600.00
193069,50,201200.00
193070,50,201200.00
193071,43,173200.00
193072,50,201200.00
193073,49,197200.00
193074,49,197200.00
193075,50,201200.00
193076,48,193200.00
193077,34,136600.00
193078,41,164900.00
193079,49,197200.00
193080,39,157200.00
193081,46,185200.00
193082,38,152900.00
193083,43,173200.00
193084,47,189200.00
193085,50,201200.00
193086,47,188900.00
193087,50,201200.00
193088,47,188900.00
193089,48,193200.00
193090,15,60600.00
193091,50,201200.00
193092,49,197200.00
193093,41,164900.00
193094,50,201200.00
193095,32,128900.00
193096,49,197200.00
193097,48,193200.00
193098,44,177200.00
193099,42,168900.00
193100,50,201200.00
193101,45,181200.00
193102,41,165200.00
193103,49,196900.00
193104,48,193200.00
193105,48,193200.00
193106,43,173200.00
193107,50,201200.00
193108,48,193200.00
193109,39,156900.00
193110,46,185200.00
193111,46,185200.00
193112,42,169200.00
193113,19,76300.00
193114,47,189200.00
193115,49,197200.00
193116,43,173200.00
193117,44,177200.00
193118,50,201200.00
193119,50,201200.00
193120,49,197200.00
193121,27,108300.00
193122,50,201200.00
193123,49,197200.00
193124,39,157200.00
193125,50,201200.00
193126,30,120600.00
193127,43,173200.00
193128,49,197200.00
193129,43,172900.00
193130,50,201200.00
193131,48,193200.00
193132,43,173200.00
193133,39,156300.00
193134,44,177200.00
193135,49,197200.00
193136,45,180900.00
193137,42,169200.00
193138,40,161200.00
193139,31,124600.00
193140,41,164900.00
193141,47,189200.00
193142,49,197200.00
193143,42,169200.00
193144,50,201200.00
193145,4,16000.00
193146,50,201200.00
193147,49,197200.00
193148,37,148900.00
193149,46,185200.00
193150,38,153200.00
193151,33,133200.00
193152,31,124600.00
193153,35,140600.00
193154,49,197200.00
193155,50,201200.00
193156,47,189200.00
193157,48,193200.00
193158,47,188900.00
193159,46,185200.00
193160,50,201200.00
193161,50,201200.00
193162,48,193200.00
193163,47,189200.00
193164,50,201200.00
193165,50,201200.00
193166,44,177200.00
193167,49,197200.00
193168,42,169200.00
193169,49,197200.00
193170,50,201200.00
193171,1,4000.00
193172,50,201200.00
193173,6,24000.00
193174,50,201200.00
193175,50,201200.00
193176,50,201200.00
193177,49,197200.00
193178,50,201200.00
193179,43,172900.00
193180,50,201200.00
193181,50,201200.00
193182,50,201200.00
193183,42,168900.00
193184,39,157200.00
193185,49,197200.00
193186,49,197200.00
193187,48,192600.00
193188,32,128900.00
193189,45,181200.00
193190,50,201200.00
193191,50,201200.00
193192,42,168900.00
193194,50,201200.00
193195,41,164900.00
193196,39,156600.00
193197,31,124000.00
193198,41,164900.00
193199,49,197200.00
193200,48,193200.00
193201,49,197200.00
193202,18,72300.00
193203,44,177200.00
193204,50,201200.00
193205,48,193200.00
193206,50,201200.00
193207,47,188900.00
193208,50,201200.00
193209,43,173200.00
193210,44,177200.00
193211,39,156900.00
193212,49,197200.00
193213,47,188900.00
193214,50,201200.00
193215,37,149200.00
193216,50,201200.00
193217,50,201200.00
193218,40,160600.00
193219,49,197200.00
193220,49,197200.00
193221,47,189200.00
193223,50,201200.00
193224,41,165200.00
193225,50,201200.00
193226,44,177200.00
193227,45,181200.00
193228,50,201200.00
193229,50,201200.00
193230,50,201200.00
193231,49,197200.00
193232,49,197200.00
193233,47,188900.00
193234,39,156600.00
193235,49,197200.00
193236,48,193200.00
193237,50,201200.00
193238,50,201200.00
193239,38,152000.00
193240,43,172900.00
193241,50,201200.00
193242,45,181200.00
193243,49,197200.00
193244,43,172600.00
193245,39,156900.00
193246,50,201200.00
193247,49,197200.00
193248,48,193200.00
193249,42,169200.00
193250,43,173200.00
193251,45,181200.00
193252,50,201200.00
193253,48,193200.00
193254,48,193200.00
193255,50,201200.00
193256,49,197200.00
193257,38,152900.00
193258,22,88900.00
193259,35,140300.00
193260,49,197200.00
193261,42,169200.00
193262,36,145200.00
193263,36,144600.00
193264,34,137200.00
193265,50,201200.00
193266,48,193200.00
193267,37,148900.00
193268,40,161200.00
193269,48,193200.00
193270,50,201200.00
193271,49,197200.00
193272,50,201200.00
193273,47,189200.00
193274,50,201200.00
193275,7,28300.00
193276,35,140900.00
193277,48,193200.00
193278,50,201200.00
193279,50,201200.00
193280,49,197200.00
193281,48,193200.00
193282,43,173200.00
193283,50,201200.00
193284,48,193200.00
193285,10,40000.00
193286,45,181200.00
193287,45,180900.00
193288,46,185200.00
193289,44,176900.00
193290,50,201200.00
193291,49,197200.00
193292,49,197200.00
193293,50,201200.00
193294,49,197200.00
193295,49,197200.00
193296,50,201200.00
193297,41,165200.00
193298,49,197200.00
193299,50,201200.00
193300,48,193200.00
193301,50,201200.00
193302,50,201200.00
193303,50,201200.00
193304,37,148900.00
193305,46,185200.00
193306,47,189200.00
193307,42,168600.00
193308,49,197200.00
193309,32,129200.00
193310,50,201200.00
193311,9,36000.00
193312,50,201200.00
193313,50,201200.00
193314,49,197200.00
193315,49,197200.00
193316,50,201200.00
193317,50,201200.00
193318,42,168900.00
193319,42,169200.00
193320,45,180600.00
193321,50,201200.00
193322,48,193200.00
193323,41,165200.00
193324,49,197200.00
193325,38,152900.00
193326,50,201200.00
193327,49,197200.00
193328,50,201200.00
193329,49,197200.00
193330,42,169200.00
193331,48,193200.00
193332,38,152900.00
193333,50,201200.00
193334,50,201200.00
193335,46,184900.00
193336,40,160600.00
193337,47,189200.00
193338,42,168900.00
193339,34,137200.00
193340,48,193200.00
193341,40,161200.00
193342,50,201200.00
193343,50,201200.00
193344,42,169200.00
193345,49,197200.00
193346,47,189200.00
193347,50,201200.00
193348,48,192900.00
193349,42,169200.00
193350,49,197200.00
193351,49,197200.00
193352,50,201200.00
193353,45,181200.00
193354,49,197200.00
193355,49,197200.00
193356,48,193200.00
193357,45,180900.00
193358,45,180900.00
193359,49,197200.00
193360,9,36000.00
193361,44,176600.00
193362,50,201200.00
193363,47,188900.00
193364,48,193200.00
193365,50,201200.00
193366,36,144600.00
193367,42,169200.00
193368,46,185200.00
193369,43,172600.00
193370,50,201200.00
193371,46,185200.00
193372,41,165200.00
193373,19,126600.00
193374,16,106800.00
193375,16,106200.00
193376,19,126600.00
193377,20,133200.00
193378,19,126000.00
193379,21,139200.00
193380,16,107400.00
193381,16,106800.00
193382,17,112800.00
193383,14,93600.00
193384,20,133200.00
193385,18,119400.00
193386,21,139800.00
193387,16,105600.00
193388,16,105600.00
193389,18,120600.00
193390,17,112800.00
193391,18,120000.00
193392,16,106800.00
193393,17,112200.00
193394,17,113400.00
193395,13,85800.00
193396,20,133200.00
193397,16,107400.00
193398,18,118800.00
193399,17,113400.00
193400,16,105600.00
193401,19,126600.00
193402,17,113400.00
193403,19,125400.00
193404,15,100800.00
193405,18,120000.00
193406,19,126000.00
193407,17,112200.00
193408,19,126000.00
193409,17,112800.00
193410,18,118800.00
193411,18,119400.00
193412,18,119400.00
193413,13,87000.00
193414,19,126600.00
193415,21,140400.00
193416,18,119400.00
193417,19,126600.00
193418,6,40800.00
193419,14,93000.00
193420,17,112800.00
193421,20,133200.00
193422,19,126600.00
193423,19,126000.00
193424,19,126600.00
193425,17,114000.00
193426,20,132600.00
193427,3,19800.00
193428,17,112800.00
193429,21,140400.00
193430,17,113400.00
193431,17,113400.00
193432,19,125400.00
193433,16,106200.00
193434,18,119400.00
193435,17,113400.00
193436,16,105600.00
193437,16,106800.00
193438,19,126000.00
193439,5,34200.00
193440,20,132600.00
193441,1,6600.00
193442,18,120600.00
193443,17,113400.00
193444,21,141000.00
193445,18,119400.00
193446,18,120600.00
193447,13,87000.00
193448,18,119400.00
193449,17,112800.00
193450,17,112200.00
193451,19,127800.00
193452,20,133200.00
193453,20,132000.00
193454,18,120000.00
193455,19,126000.00
193456,1,6600.00
193457,15,100200.00
193458,17,114000.00
193459,18,120000.00
193460,16,106200.00
193461,17,113400.00
193462,16,106800.00
193463,17,112800.00
193464,19,126000.00
193465,17,112200.00
193466,18,120000.00
193467,21,139200.00
193468,19,126600.00
193469,16,106800.00
193470,20,132600.00
193471,17,112800.00
193472,20,132600.00
193473,15,100200.00
193474,20,133200.00
193475,20,132600.00
193476,16,105600.00
193477,15,100200.00
193478,14,93000.00
193479,23,153000.00
193480,15,99600.00
193481,18,119400.00
193482,18,120000.00
193483,18,118800.00
193484,18,119400.00
193485,18,120000.00
193486,20,132000.00
193487,21,139200.00
193488,16,106200.00
193489,16,106200.00
193490,12,80400.00
193491,3,19800.00
193492,17,113400.00
193493,21,139200.00
193494,15,99600.00
193495,16,106800.00
193496,20,133200.00
193497,18,120000.00
193498,19,126000.00
193499,15,99600.00
193500,19,126000.00
193501,20,132600.00
193502,17,112800.00
193503,20,133800.00
193504,18,120000.00
193505,18,119400.00
193506,15,99600.00
193507,20,133200.00
193508,25,166800.00
193509,19,126600.00
193510,18,120000.00
193511,19,126000.00
193512,23,153000.00
193513,21,140400.00
193514,18,119400.00
193515,20,133200.00
193516,16,105600.00
193517,18,120000.00
193518,8,52800.00
193519,17,112800.00
193520,18,120000.00
193521,24,159000.00
193522,18,119400.00
193523,19,126000.00
193524,15,99000.00
193525,18,119400.00
193526,18,119400.00
193527,20,132000.00
193528,18,120000.00
193529,20,132600.00
193530,19,125400.00
193531,14,92400.00
193532,15,99600.00
193533,17,112800.00
193534,15,99600.00
193535,17,112800.00
193536,17,113400.00
193537,19,126000.00
193538,18,119400.00
193539,21,139800.00
193540,19,126000.00
193541,18,120000.00
193542,18,120000.00
193543,19,126600.00
193544,19,126600.00
193545,19,127200.00
193546,17,112800.00
193547,19,126600.00
193548,15,99600.00
193549,22,145800.00
193550,18,120600.00
193551,20,132600.00
193552,17,112200.00
193553,22,147000.00
193554,17,114000.00
193555,19,126000.00
193556,14,93000.00
193557,18,120000.00
193558,16,106200.00
193559,18,120000.00
193560,16,106200.00
193561,19,127200.00
193562,19,126600.00
193563,24,159600.00
193564,16,106800.00
193565,20,133800.00
193566,20,132600.00
193567,18,120000.00
193568,18,120000.00
193569,22,147600.00
193570,17,112800.00
193571,19,126600.00
193572,24,160200.00
193573,12,79800.00
193574,18,118800.00
193575,20,132600.00
193576,16,106800.00
193577,19,126000.00
193578,20,134400.00
193579,20,132600.00
193580,19,126000.00
193581,16,106800.00
193582,16,106200.00
193583,18,118800.00
193584,22,145800.00
193585,18,119400.00
193586,18,120000.00
193587,16,106800.00
193588,17,112800.00
193589,17,112800.00
193590,20,133200.00
193591,17,113400.00
193592,14,93000.00
193593,15,99000.00
193594,20,132600.00
193595,19,126600.00
193596,19,126600.00
193597,19,126600.00
193598,15,99600.00
193599,17,112800.00
193600,17,112200.00
193601,18,120600.00
193602,16,106200.00
193603,18,118800.00
193604,24,159000.00
193605,19,127800.00
193606,17,114000.00
193607,17,112800.00
193608,17,113400.00
193609,15,99600.00
193610,19,126600.00
193611,15,99000.00
193612,17,112200.00
193613,16,107400.00
193614,10,66600.00
193615,19,127200.00
193616,21,139200.00
193617,11,72600.00
193618,15,100200.00
193620,20,132000.00
193621,19,125400.00
193622,18,118800.00
193623,17,113400.00
193624,22,145800.00
193625,18,120000.00
193626,17,112200.00
193627,18,119400.00
193628,16,106800.00
193629,19,126600.00
193630,16,106200.00
193631,13,85800.00
193632,19,126600.00
193633,4,26400.00
193634,20,132600.00
193635,15,99000.00
193636,18,120000.00
193637,18,119400.00
193638,18,119400.00
193639,16,107400.00
193640,18,119400.00
193641,19,127200.00
193642,19,126000.00
193643,17,113400.00
193644,17,113400.00
193645,17,112200.00
193646,16,105600.00
193647,18,120000.00
193648,18,119400.00
193649,19,126600.00
193650,19,126000.00
193651,16,106800.00
193652,17,113400.00
193653,19,126600.00
193654,13,87000.00
193655,19,126000.00
193656,17,112200.00
193657,18,120000.00
193658,19,126000.00
193659,20,133800.00
193660,15,99600.00
193661,18,119400.00
193662,17,112800.00
193663,18,118800.00
193664,18,120600.00
193665,16,105600.00
193666,18,118800.00
193667,15,100200.00
